,0
2019-05-19 00:00:00+00:00,0.0
2019-05-20 00:00:00+00:00,0.0
2019-05-21 00:00:00+00:00,-0.014626572638030133
2019-05-22 00:00:00+00:00,0.008001534390013942
2019-05-23 00:00:00+00:00,0.001667579114449591
2019-05-24 00:00:00+00:00,-0.021482723409806836
2019-05-25 00:00:00+00:00,0.001810084729748196
2019-05-26 00:00:00+00:00,0.0
2019-05-27 00:00:00+00:00,0.0
2019-05-28 00:00:00+00:00,0.0020192738154898304
2019-05-29 00:00:00+00:00,0.0035848646196479095
2019-05-30 00:00:00+00:00,-0.017963417085543942
2019-05-31 00:00:00+00:00,0.0030863760958470543
2019-06-01 00:00:00+00:00,-0.01026193625354388
2019-06-02 00:00:00+00:00,0.0
2019-06-03 00:00:00+00:00,2.220446049250313e-16
2019-06-04 00:00:00+00:00,-0.0046680862282760804
2019-06-05 00:00:00+00:00,0.010365433470540086
2019-06-06 00:00:00+00:00,0.00331644954450927
2019-06-07 00:00:00+00:00,-0.006589511939935511
2019-06-08 00:00:00+00:00,0.009254279845137381
2019-06-09 00:00:00+00:00,0.0
2019-06-10 00:00:00+00:00,0.0
2019-06-11 00:00:00+00:00,0.0
2019-06-12 00:00:00+00:00,0.011033667223238508
2019-06-13 00:00:00+00:00,-0.0008062691281828238
2019-06-14 00:00:00+00:00,-0.0005369678760713814
2019-06-15 00:00:00+00:00,-0.011317964090282406
2019-06-16 00:00:00+00:00,4.440892098500626e-16
2019-06-17 00:00:00+00:00,0.0
2019-06-18 00:00:00+00:00,-0.0012731650908064385
2019-06-19 00:00:00+00:00,0.014707029519061221
2019-06-20 00:00:00+00:00,-0.0006544255835438939
2019-06-21 00:00:00+00:00,0.004082464585712264
2019-06-22 00:00:00+00:00,-0.00351634055836203
2019-06-23 00:00:00+00:00,0.0
2019-06-24 00:00:00+00:00,-2.220446049250313e-16
2019-06-25 00:00:00+00:00,-0.006774281834399654
2019-06-26 00:00:00+00:00,-0.003235544492607101
2019-06-27 00:00:00+00:00,5.5358299836827385e-05
2019-06-28 00:00:00+00:00,0.0025265260608440254
2019-06-29 00:00:00+00:00,0.011612216958458044
2019-06-30 00:00:00+00:00,0.0
2019-07-01 00:00:00+00:00,0.0
2019-07-02 00:00:00+00:00,0.00861455549162038
2019-07-03 00:00:00+00:00,-0.0030177139176510437
2019-07-04 00:00:00+00:00,0.0070814897202688964
2019-07-05 00:00:00+00:00,0.0029814084804571372
2019-07-06 00:00:00+00:00,-0.005567985427457178
2019-07-07 00:00:00+00:00,0.0
2019-07-08 00:00:00+00:00,0.0
2019-07-09 00:00:00+00:00,-0.0013552196532656824
2019-07-10 00:00:00+00:00,-0.010588832049123309
2019-07-11 00:00:00+00:00,-0.0037241221840456085
2019-07-12 00:00:00+00:00,-0.0068846685187095025
2019-07-13 00:00:00+00:00,-0.0005534418724293388
2019-07-14 00:00:00+00:00,2.220446049250313e-16
2019-07-15 00:00:00+00:00,0.0
2019-07-16 00:00:00+00:00,0.007439289758125689
2019-07-17 00:00:00+00:00,0.0026534497815453584
2019-07-18 00:00:00+00:00,-0.009932647345653689
2019-07-19 00:00:00+00:00,-0.012244600958223328
2019-07-20 00:00:00+00:00,0.0029174366130413354
2019-07-21 00:00:00+00:00,0.0
2019-07-22 00:00:00+00:00,0.0
2019-07-23 00:00:00+00:00,0.00404320130557001
2019-07-24 00:00:00+00:00,0.01006257750781403
